-4.9090E-11	4.2261E-10
-4.8989E-11	3.3035E-11
-4.8888E-11	1.3725E-11
-4.8787E-11	2.5978E-11
-4.8686E-11	2.0107E-11
-4.8586E-11	2.3213E-11
-4.8485E-11	1.3998E-11
-4.8384E-11	1.9774E-11
-4.8283E-11	1.7698E-11
-4.8182E-11	1.6938E-11
-4.8082E-11	1.6143E-11
-4.7981E-11	1.4714E-11
-4.7880E-11	1.4634E-11
-4.7779E-11	1.8382E-11
-4.7678E-11	1.0269E-11
-4.7578E-11	1.9338E-11
-4.7477E-11	1.7041E-11
-4.7376E-11	1.3549E-11
-4.7275E-11	1.5431E-11
-4.7174E-11	1.9800E-11
-4.7074E-11	1.4614E-11
-4.6973E-11	1.9617E-11
-4.6872E-11	2.7140E-11
-4.6771E-11	1.5617E-11
-4.6670E-11	1.1892E-11
-4.6570E-11	2.6892E-11
-4.6469E-11	2.3985E-11
-4.6368E-11	1.0631E-11
-4.6267E-11	1.7827E-11
-4.6166E-11	1.1874E-11
-4.6066E-11	1.6427E-11
-4.5965E-11	1.7100E-11
-4.5864E-11	1.6111E-11
-4.5763E-11	2.1675E-11
-4.5662E-11	1.5872E-11
-4.5562E-11	1.3585E-11
-4.5461E-11	1.5165E-11
-4.5360E-11	2.4268E-11
-4.5259E-11	2.5474E-11
-4.5158E-11	7.9549E-12
-4.5058E-11	1.7629E-11
-4.4957E-11	1.2748E-11
-4.4856E-11	1.6489E-11
-4.4755E-11	1.1455E-11
-4.4654E-11	1.6694E-11
-4.4554E-11	1.6621E-11
-4.4453E-11	2.2017E-11
-4.4352E-11	2.1532E-11
-4.4251E-11	1.7990E-11
-4.4150E-11	1.5706E-11
-4.4050E-11	2.0712E-11
-4.3949E-11	1.2141E-11
-4.3848E-11	1.3788E-11
-4.3747E-11	2.1377E-11
-4.3646E-11	4.2813E-12
-4.3546E-11	1.3577E-11
-4.3445E-11	2.0998E-11
-4.3344E-11	2.4095E-11
-4.3243E-11	1.7298E-11
-4.3142E-11	1.2701E-11
-4.3042E-11	1.0842E-11
-4.2941E-11	1.3320E-11
-4.2840E-11	8.5043E-12
-4.2739E-11	1.0486E-11
-4.2638E-11	1.2997E-11
-4.2538E-11	1.9107E-11
-4.2437E-11	1.3762E-11
-4.2336E-11	1.6589E-11
-4.2235E-11	1.7012E-11
-4.2134E-11	1.1655E-11
-4.2034E-11	1.3100E-11
-4.1933E-11	1.6741E-11
-4.1832E-11	1.6680E-11
-4.1731E-11	1.0047E-11
-4.1630E-11	2.1308E-11
-4.1530E-11	2.4004E-11
-4.1429E-11	9.2589E-12
-4.1328E-11	1.3337E-11
-4.1227E-11	1.4249E-11
-4.1126E-11	1.2735E-11
-4.1026E-11	1.2653E-11
-4.0925E-11	3.9041E-11
-4.0824E-11	9.0833E-12
-4.0723E-11	2.3003E-11
-4.0622E-11	2.6426E-11
-4.0522E-11	1.4197E-11
-4.0421E-11	2.0127E-11
-4.0320E-11	1.3934E-11
-4.0219E-11	2.1170E-11
-4.0118E-11	1.9576E-11
-4.0018E-11	1.3203E-11
-3.9917E-11	1.0233E-11
-3.9816E-11	1.2536E-11
-3.9715E-11	1.7014E-11
-3.9614E-11	1.0506E-11
-3.9514E-11	2.0134E-11
-3.9413E-11	1.0202E-11
-3.9312E-11	8.4022E-12
-3.9211E-11	2.9674E-11
-3.9110E-11	2.1126E-11
-3.9010E-11	1.4954E-11
-3.8909E-11	1.4291E-11
-3.8808E-11	1.8059E-11
-3.8707E-11	2.9019E-11
-3.8606E-11	2.8717E-11
-3.8506E-11	3.7102E-11
-3.8405E-11	2.3190E-11
-3.8304E-11	2.4618E-11
-3.8203E-11	4.2732E-11
-3.8102E-11	3.5611E-11
-3.8002E-11	3.4612E-11
-3.7901E-11	4.1518E-11
-3.7800E-11	4.2429E-11
-3.7699E-11	2.9436E-11
-3.7598E-11	3.5903E-11
-3.7498E-11	5.4348E-11
-3.7397E-11	6.3267E-11
-3.7296E-11	5.7208E-11
-3.7195E-11	6.6330E-11
-3.7094E-11	5.4593E-11
-3.6994E-11	3.5646E-11
-3.6893E-11	5.1733E-11
-3.6792E-11	4.5020E-11
-3.6691E-11	4.0643E-11
-3.6590E-11	3.6306E-11
-3.6490E-11	4.1025E-11
-3.6389E-11	2.1690E-11
-3.6288E-11	2.4736E-11
-3.6187E-11	2.6084E-11
-3.6086E-11	1.7067E-11
-3.5986E-11	2.9540E-11
-3.5885E-11	2.1234E-11
-3.5784E-11	3.7088E-11
-3.5683E-11	2.5395E-11
-3.5582E-11	3.4518E-11
-3.5482E-11	2.2066E-11
-3.5381E-11	2.4111E-11
-3.5280E-11	2.0979E-11
-3.5179E-11	1.9501E-11
-3.5078E-11	1.7154E-11
-3.4978E-11	1.3639E-11
-3.4877E-11	1.6241E-11
-3.4776E-11	1.8397E-11
-3.4675E-11	3.6254E-11
-3.4574E-11	1.2325E-11
-3.4474E-11	1.8482E-11
-3.4373E-11	1.2042E-11
-3.4272E-11	1.4048E-11
-3.4171E-11	1.5462E-11
-3.4070E-11	2.0891E-11
-3.3970E-11	1.5289E-11
-3.3869E-11	1.9620E-11
-3.3768E-11	1.9169E-11
