-9.9590E-11	3.5365E-10
-9.9490E-11	2.2613E-10
-9.9389E-11	1.7032E-10
-9.9288E-11	2.0783E-10
-9.9187E-11	2.4383E-10
-9.9086E-11	1.7955E-10
-9.8986E-11	1.8517E-10
-9.8885E-11	2.0279E-10
-9.8784E-11	1.6637E-10
-9.8683E-11	1.1988E-10
-9.8582E-11	1.9277E-10
-9.8482E-11	2.1537E-10
-9.8381E-11	2.3262E-10
-9.8280E-11	2.1252E-10
-9.8179E-11	1.6245E-10
-9.8078E-11	1.9860E-10
-9.7978E-11	1.8920E-10
-9.7877E-11	1.4793E-10
-9.7776E-11	1.3342E-10
-9.7675E-11	1.8274E-10
-9.7574E-11	2.4097E-10
-9.7474E-11	2.4869E-10
-9.7373E-11	1.8902E-10
-9.7272E-11	2.2086E-10
-9.7171E-11	2.2738E-10
-9.7070E-11	1.6721E-10
-9.6970E-11	1.6722E-10
-9.6869E-11	2.0753E-10
-9.6768E-11	2.1341E-10
-9.6667E-11	1.8778E-10
-9.6566E-11	1.3295E-10
-9.6466E-11	2.2005E-10
-9.6365E-11	2.1551E-10
-9.6264E-11	1.4078E-10
-9.6163E-11	1.3772E-10
-9.6062E-11	1.9593E-10
-9.5962E-11	1.4699E-10
-9.5861E-11	2.2387E-10
-9.5760E-11	1.5559E-10
-9.5659E-11	1.8228E-10
-9.5558E-11	1.7173E-10
-9.5458E-11	2.1559E-10
-9.5357E-11	1.8540E-10
-9.5256E-11	2.2448E-10
-9.5155E-11	1.5976E-10
-9.5054E-11	1.6841E-10
-9.4954E-11	1.6630E-10
-9.4853E-11	1.6386E-10
-9.4752E-11	1.6673E-10
-9.4651E-11	1.7734E-10
-9.4550E-11	2.0677E-10
-9.4450E-11	1.3006E-10
-9.4349E-11	1.7866E-10
-9.4248E-11	1.7237E-10
-9.4147E-11	1.9481E-10
-9.4046E-11	2.0050E-10
-9.3946E-11	1.7660E-10
-9.3845E-11	1.3485E-10
-9.3744E-11	2.0443E-10
-9.3643E-11	1.4032E-10
-9.3542E-11	2.2513E-10
-9.3442E-11	1.8214E-10
-9.3341E-11	1.6754E-10
-9.3240E-11	1.5957E-10
-9.3139E-11	1.6925E-10
-9.3038E-11	1.7535E-10
-9.2938E-11	1.7457E-10
-9.2837E-11	1.5411E-10
-9.2736E-11	2.1758E-10
-9.2635E-11	2.2108E-10
-9.2534E-11	1.9851E-10
-9.2434E-11	1.8726E-10
-9.2333E-11	2.0325E-10
-9.2232E-11	2.2762E-10
-9.2131E-11	2.0531E-10
-9.2030E-11	1.9726E-10
-9.1930E-11	1.8583E-10
-9.1829E-11	1.8064E-10
-9.1728E-11	1.6119E-10
-9.1627E-11	1.5624E-10
-9.1526E-11	1.4072E-10
-9.1426E-11	1.5052E-10
-9.1325E-11	1.4641E-10
-9.1224E-11	1.9315E-10
-9.1123E-11	1.9095E-10
-9.1022E-11	1.4365E-10
-9.0922E-11	2.2053E-10
-9.0821E-11	2.1885E-10
-9.0720E-11	1.6098E-10
-9.0619E-11	2.0035E-10
-9.0518E-11	2.0345E-10
-9.0418E-11	2.2608E-10
-9.0317E-11	1.6795E-10
-9.0216E-11	1.8006E-10
-9.0115E-11	1.9591E-10
-9.0014E-11	1.7490E-10
-8.9914E-11	1.8310E-10
-8.9813E-11	1.6497E-10
-8.9712E-11	1.8850E-10
-8.9611E-11	1.9158E-10
-8.9510E-11	1.8035E-10
-8.9410E-11	2.0499E-10
-8.9309E-11	1.3019E-10
-8.9208E-11	1.8014E-10
-8.9107E-11	2.3566E-10
-8.9006E-11	1.8565E-10
-8.8906E-11	1.9406E-10
-8.8805E-11	2.0492E-10
-8.8704E-11	1.8473E-10
-8.8603E-11	1.4178E-10
-8.8502E-11	1.5614E-10
-8.8402E-11	1.9664E-10
-8.8301E-11	1.9763E-10
-8.8200E-11	2.1049E-10
-8.8099E-11	2.3908E-10
-8.7998E-11	2.0394E-10
-8.7898E-11	2.2198E-10
-8.7797E-11	1.7614E-10
-8.7696E-11	1.8095E-10
-8.7595E-11	2.0710E-10
-8.7494E-11	1.8017E-10
-8.7394E-11	1.7431E-10
-8.7293E-11	2.5092E-10
-8.7192E-11	2.4157E-10
-8.7091E-11	1.8583E-10
-8.6990E-11	2.0681E-10
-8.6890E-11	1.4175E-10
-8.6789E-11	1.6113E-10
-8.6688E-11	1.7558E-10
-8.6587E-11	1.7322E-10
-8.6486E-11	2.4384E-10
-8.6386E-11	2.2974E-10
-8.6285E-11	1.5935E-10
-8.6184E-11	2.2248E-10
-8.6083E-11	1.8297E-10
-8.5982E-11	1.9781E-10
-8.5882E-11	2.6072E-10
-8.5781E-11	2.0795E-10
-8.5680E-11	1.4300E-10
-8.5579E-11	2.2649E-10
-8.5478E-11	1.8415E-10
-8.5378E-11	1.5472E-10
-8.5277E-11	1.4722E-10
-8.5176E-11	1.7954E-10
-8.5075E-11	1.7363E-10
-8.4974E-11	1.3967E-10
-8.4874E-11	1.7973E-10
-8.4773E-11	1.7450E-10
-8.4672E-11	1.6599E-10
-8.4571E-11	1.4928E-10
-8.4470E-11	1.3840E-10
-8.4370E-11	2.1359E-10
-8.4269E-11	1.8816E-10
-8.4168E-11	1.8712E-10
-8.4067E-11	2.5192E-10
-8.3966E-11	1.9439E-10
-8.3866E-11	1.7716E-10
-8.3765E-11	1.8082E-10
-8.3664E-11	1.6825E-10
-8.3563E-11	1.8795E-10
-8.3462E-11	1.8997E-10
-8.3362E-11	1.6106E-10
-8.3261E-11	1.9412E-10
-8.3160E-11	1.6817E-10
-8.3059E-11	1.5312E-10
-8.2958E-11	2.2055E-10
-8.2858E-11	1.5353E-10
-8.2757E-11	1.8087E-10
-8.2656E-11	1.8792E-10
-8.2555E-11	1.5115E-10
-8.2454E-11	1.3845E-10
-8.2354E-11	1.7897E-10
-8.2253E-11	1.7363E-10
-8.2152E-11	1.6509E-10
-8.2051E-11	1.8131E-10
-8.1950E-11	2.3250E-10
-8.1850E-11	1.6733E-10
-8.1749E-11	1.4024E-10
